"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1970",2.55237970789249,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1971",2.85135211850854,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1972",3.18366717734076,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1973",3.83718307899074,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1974",4.69019915810019,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1975",5.20200880556586,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1976",5.79384080833562,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1977",6.26786212135214,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1978",6.59017438577135,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1979",7.46041749970321,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1980",8.43457853337023,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1981",9.7077119778261,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1982",10.0550312282778,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1983",10.6296361962252,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1984",11.8538670902174,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1985",13.0619823709888,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1986",13.9702528799424,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1987",14.7789322108205,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1988",18.1088387994144,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1989",22.5876027086384,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1990",22.9336440702782,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1991",23.5288352122987,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1992",23.8887182284041,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1993",24.5115926793558,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1994",25.3895490483163,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1995",25.6960428257687,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1996",25.9036676427526,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1997",26.9417917276721,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1998",28.9211483162518,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1999",31.0191476573939,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2000",33.5956727672035,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2001",37.3685122986823,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2002",44.3723894582723,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2003",52.3756566617862,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2004",55.647,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2005",56.66475,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2006",60.5795,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2007",66.96025,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2008",69.60275,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2009",72.42125,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2010",80.877,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2011",79.13475,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2012",78.88025,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2013",84.1065,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2014",91.72025,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2015",100,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2016",105.5,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2017",114.30825,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2018",112.66375,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2019",108.08375,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2020",113.916499998235,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1970",56.7377932325933,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1971",58.2180750205709,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1972",59.2380236188078,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1973",61.3436151940569,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1974",62.2637913228346,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1975",57.9005183176978,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1976",57.5862952078265,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1977",56.4368127781381,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1978",53.7882917906414,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1979",54.3623710142634,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1980",55.2846841941736,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1981",57.0098846204923,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1982",53.3673012824139,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1983",52.2295585027385,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1984",53.4401853047024,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1985",55.1683492255829,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1986",55.104854174791,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1987",54.7896484745075,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1988",61.5443502822233,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1989",69.4400065240577,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1990",65.4920108594014,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1991",66.6502784436235,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1992",65.7332652256624,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1993",65.7770382245194,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1994",65.0779980611245,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1995",63.1668822548023,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1996",60.5524852600703,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1997",60.8003504352191,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1998",64.4078940002312,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1999",65.9344830919745,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2000",67.6988741782601,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2001",69.6550278304367,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2002",81.0303178404903,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2003",91.4825191655478,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2004",90.9075965652921,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2005",88.0636691515774,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2006",89.4702382454785,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2007",91.2257210751351,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2008",88.5895609739351,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2009",87.6614751474846,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2010",94.089666378704,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2011",86.5777698976434,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2012",85.1117726129669,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2013",88.1986119302069,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2014",92.9485206393724,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2015",100,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2016",104.878025693243,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2017",112.139189825179,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2018",107.740492186904,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2019",100.561609097459,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2020",100.126623214415,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1973",40.9202176710004,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1974",45.0634573442218,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1975",42.9199635611367,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1976",41.704421099497,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1977",40.6310413805757,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1978",39.463381829434,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1979",41.1628366517466,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1980",43.5727892907665,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1981",46.4066122748444,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1982",43.04791036839,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1983",41.7513849468647,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1984",43.376131735986,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1985",44.0623438256617,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1986",42.737654070858,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1987",40.9724684134327,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1988",44.9664897202561,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1989",51.3443566239109,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1990",49.1966456902832,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1991",48.8618346535246,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1992",49.1467666445799,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1993",50.1926458390242,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1994",51.6288755143553,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1995",51.3754993825568,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1996",50.2538936103875,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1997",50.7804742409707,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1998",52.9008320738307,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1999",55.2586637158354,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2000",58.062256670159,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2001",62.6188543064224,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2002",72.5584802137281,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2003",84.0717026687413,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2004",87.1543531483362,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2005",86.8240111525807,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2006",89.8900964054554,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2007",94.1712022729718,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2008",90.9112043046725,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2009",88.5576949514433,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2010",94.8306477923548,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2011",88.7311682970395,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2012",84.9053396148195,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2013",87.6314567974995,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2014",93.2282643544191,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2015",100,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2016",104.714499992935,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2017",112.746834703551,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2018",110.409045582571,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2019",105.541028268397,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2020",112.290128934886,
"AUS","HOUSECOST","REAL","IDX2015","A","1970",26.4392594894897,
"AUS","HOUSECOST","REAL","IDX2015","A","1971",27.5586943812136,
"AUS","HOUSECOST","REAL","IDX2015","A","1972",28.9524317614383,
"AUS","HOUSECOST","REAL","IDX2015","A","1973",32.0857202427925,
"AUS","HOUSECOST","REAL","IDX2015","A","1974",34.0642653887813,
"AUS","HOUSECOST","REAL","IDX2015","A","1975",32.2421038556712,
"AUS","HOUSECOST","REAL","IDX2015","A","1976",31.5201855804704,
"AUS","HOUSECOST","REAL","IDX2015","A","1977",30.9163745958972,
"AUS","HOUSECOST","REAL","IDX2015","A","1978",29.978717937681,
"AUS","HOUSECOST","REAL","IDX2015","A","1979",30.9505903817415,
"AUS","HOUSECOST","REAL","IDX2015","A","1980",31.7105638793168,
"AUS","HOUSECOST","REAL","IDX2015","A","1981",33.4218896511543,
"AUS","HOUSECOST","REAL","IDX2015","A","1982",31.3815969266173,
"AUS","HOUSECOST","REAL","IDX2015","A","1983",30.3499644400076,
"AUS","HOUSECOST","REAL","IDX2015","A","1984",31.8161186743889,
"AUS","HOUSECOST","REAL","IDX2015","A","1985",32.8796907784166,
"AUS","HOUSECOST","REAL","IDX2015","A","1986",32.5242566040888,
"AUS","HOUSECOST","REAL","IDX2015","A","1987",31.9125619072015,
"AUS","HOUSECOST","REAL","IDX2015","A","1988",36.5306541603802,
"AUS","HOUSECOST","REAL","IDX2015","A","1989",42.8130186656085,
"AUS","HOUSECOST","REAL","IDX2015","A","1990",40.8295448322851,
"AUS","HOUSECOST","REAL","IDX2015","A","1991",40.3770247188856,
"AUS","HOUSECOST","REAL","IDX2015","A","1992",40.2333028380393,
"AUS","HOUSECOST","REAL","IDX2015","A","1993",40.4325080666067,
"AUS","HOUSECOST","REAL","IDX2015","A","1994",41.2244001272437,
"AUS","HOUSECOST","REAL","IDX2015","A","1995",40.5902382587651,
"AUS","HOUSECOST","REAL","IDX2015","A","1996",40.1101749410996,
"AUS","HOUSECOST","REAL","IDX2015","A","1997",41.1493271931414,
"AUS","HOUSECOST","REAL","IDX2015","A","1998",43.5485372760081,
"AUS","HOUSECOST","REAL","IDX2015","A","1999",46.1662603624319,
"AUS","HOUSECOST","REAL","IDX2015","A","2000",48.349598430232,
"AUS","HOUSECOST","REAL","IDX2015","A","2001",51.9738459206178,
"AUS","HOUSECOST","REAL","IDX2015","A","2002",60.0739946036721,
"AUS","HOUSECOST","REAL","IDX2015","A","2003",69.4599695102142,
"AUS","HOUSECOST","REAL","IDX2015","A","2004",72.7201130804166,
"AUS","HOUSECOST","REAL","IDX2015","A","2005",72.4472512121251,
"AUS","HOUSECOST","REAL","IDX2015","A","2006",74.7803354898941,
"AUS","HOUSECOST","REAL","IDX2015","A","2007",80.1294764748267,
"AUS","HOUSECOST","REAL","IDX2015","A","2008",80.6498046657842,
"AUS","HOUSECOST","REAL","IDX2015","A","2009",81.783797834643,
"AUS","HOUSECOST","REAL","IDX2015","A","2010",89.3907002510385,
"AUS","HOUSECOST","REAL","IDX2015","A","2011",85.5070784987647,
"AUS","HOUSECOST","REAL","IDX2015","A","2012",83.2984107455889,
"AUS","HOUSECOST","REAL","IDX2015","A","2013",86.8037554504373,
"AUS","HOUSECOST","REAL","IDX2015","A","2014",92.9698774255723,
"AUS","HOUSECOST","REAL","IDX2015","A","2015",100,
"AUS","HOUSECOST","REAL","IDX2015","A","2016",104.601130135735,
"AUS","HOUSECOST","REAL","IDX2015","A","2017",111.930402585933,
"AUS","HOUSECOST","REAL","IDX2015","A","2018",108.579746884676,
"AUS","HOUSECOST","REAL","IDX2015","A","2019",102.334017829724,
"AUS","HOUSECOST","REAL","IDX2015","A","2020",106.797495675029,
"AUS","HOUSECOST","RENT","IDX2015","A","1973",9.366454920838,
"AUS","HOUSECOST","RENT","IDX2015","A","1974",10.4147668018458,
"AUS","HOUSECOST","RENT","IDX2015","A","1975",12.1239765154971,
"AUS","HOUSECOST","RENT","IDX2015","A","1976",13.9015517376939,
"AUS","HOUSECOST","RENT","IDX2015","A","1977",15.4284444285555,
"AUS","HOUSECOST","RENT","IDX2015","A","1978",16.7046520880815,
"AUS","HOUSECOST","RENT","IDX2015","A","1979",18.1175972646996,
"AUS","HOUSECOST","RENT","IDX2015","A","1980",19.3482274185284,
"AUS","HOUSECOST","RENT","IDX2015","A","1981",20.9206951150868,
"AUS","HOUSECOST","RENT","IDX2015","A","1982",23.3819529227441,
"AUS","HOUSECOST","RENT","IDX2015","A","1983",25.4557906819738,
"AUS","HOUSECOST","RENT","IDX2015","A","1984",27.3245234155654,
"AUS","HOUSECOST","RENT","IDX2015","A","1985",29.649048706131,
"AUS","HOUSECOST","RENT","IDX2015","A","1986",32.7028265878533,
"AUS","HOUSECOST","RENT","IDX2015","A","1987",36.0756670094583,
"AUS","HOUSECOST","RENT","IDX2015","A","1988",40.200552525069,
"AUS","HOUSECOST","RENT","IDX2015","A","1989",44.0063855007981,
"AUS","HOUSECOST","RENT","IDX2015","A","1990",46.6271708283963,
"AUS","HOUSECOST","RENT","IDX2015","A","1991",48.1540635192578,
"AUS","HOUSECOST","RENT","IDX2015","A","1992",48.6098560762319,
"AUS","HOUSECOST","RENT","IDX2015","A","1993",48.8377461047182,
"AUS","HOUSECOST","RENT","IDX2015","A","1994",49.1795861474482,
"AUS","HOUSECOST","RENT","IDX2015","A","1995",50.0227937528492,
"AUS","HOUSECOST","RENT","IDX2015","A","1996",51.5496864437107,
"AUS","HOUSECOST","RENT","IDX2015","A","1997",53.0537916317239,
"AUS","HOUSECOST","RENT","IDX2015","A","1998",54.6718393339798,
"AUS","HOUSECOST","RENT","IDX2015","A","1999",56.1303620162952,
"AUS","HOUSECOST","RENT","IDX2015","A","2000",57.8623622327952,
"AUS","HOUSECOST","RENT","IDX2015","A","2001",59.6627224578402,
"AUS","HOUSECOST","RENT","IDX2015","A","2002",61.1440351430043,
"AUS","HOUSECOST","RENT","IDX2015","A","2003",62.2835102854387,
"AUS","HOUSECOST","RENT","IDX2015","A","2004",63.8559779819972,
"AUS","HOUSECOST","RENT","IDX2015","A","2005",65.2689231586153,
"AUS","HOUSECOST","RENT","IDX2015","A","2006",67.3883384235422,
"AUS","HOUSECOST","RENT","IDX2015","A","2007",71.0802288850285,
"AUS","HOUSECOST","RENT","IDX2015","A","2008",76.6408470801058,
"AUS","HOUSECOST","RENT","IDX2015","A","2009",81.7456827182102,
"AUS","HOUSECOST","RENT","IDX2015","A","2010",85.300833162604,
"AUS","HOUSECOST","RENT","IDX2015","A","2011",89.2206111525763,
"AUS","HOUSECOST","RENT","IDX2015","A","2012",92.9125016140626,
"AUS","HOUSECOST","RENT","IDX2015","A","2013",95.9662819957851,
"AUS","HOUSECOST","RENT","IDX2015","A","2014",98.3819622977451,
"AUS","HOUSECOST","RENT","IDX2015","A","2015",100,
"AUS","HOUSECOST","RENT","IDX2015","A","2016",100.752062594008,
"AUS","HOUSECOST","RENT","IDX2015","A","2017",101.39016267377,
"AUS","HOUSECOST","RENT","IDX2015","A","2018",102.05103775638,
"AUS","HOUSECOST","RENT","IDX2015","A","2019",102.415712801964,
"AUS","HOUSECOST","RENT","IDX2015","A","2020",101.458537682317,
"AUS","HOUSECOST","RENT","IDX2015","A","2021",101.276237659393,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2000",58.5838607572212,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2001",59.0818235759494,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2002",59.4186807753164,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2003",59.579786392405,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2004",58.437401107595,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2005",61.3519481803798,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2006",63.871054193038,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2007",66.8588310917722,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2008",67.576483386076,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2009",70.2127571202532,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2010",76.7975,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2011",81.5975,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2012",87.57,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2013",92.1,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2014",95.33,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2015",100,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2016",108.5325,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2017",114.26,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2018",119.64,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2019",126.6,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2020",136.311249997867,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2000",82.1479954902156,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2001",81.7243842089399,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2002",80.8735291589927,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2003",78.648563466638,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2004",74.8022820273742,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2005",74.0795093635678,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2006",74.0058458126437,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2007",74.1866862723572,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2008",73.0048301936198,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2009",76.0273388425344,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2010",82.6887092375661,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2011",85.8929114730032,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2012",89.0774089328733,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2013",94.161370888577,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2014",95.5784895347666,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2015",100,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2016",105.462794533699,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2017",107.949189665126,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2018",109.969096113987,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2019",113.054923285176,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2020",123.144231452097,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2000",94.9301441195363,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2001",93.1077346660097,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2002",92.0962646670548,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2003",88.4778862886218,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2004",83.87101306413,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2005",85.1295871107038,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2006",86.67595042561,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2007",88.9793938057002,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2008",88.8167064627306,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2009",88.160876196009,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2010",92.7494272544212,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2011",95.3808428130871,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2012",98.0493804723194,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2013",100.01848164806,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2014",99.5795436059558,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2015",100,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2016",105.309664002614,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2017",106.464382047756,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2018",107.480438011747,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2019",110.44729874849,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2020",114.232065993361,
"AUT","HOUSECOST","REAL","IDX2015","A","2000",78.0018266348962,
"AUT","HOUSECOST","REAL","IDX2015","A","2001",76.8359313458207,
"AUT","HOUSECOST","REAL","IDX2015","A","2002",76.4925303270951,
"AUT","HOUSECOST","REAL","IDX2015","A","2003",75.5356451733086,
"AUT","HOUSECOST","REAL","IDX2015","A","2004",72.8383185104584,
"AUT","HOUSECOST","REAL","IDX2015","A","2005",74.6645424860011,
"AUT","HOUSECOST","REAL","IDX2015","A","2006",76.1338020864348,
"AUT","HOUSECOST","REAL","IDX2015","A","2007",77.7652576306737,
"AUT","HOUSECOST","REAL","IDX2015","A","2008",76.9848386064598,
"AUT","HOUSECOST","REAL","IDX2015","A","2009",79.7214710563871,
"AUT","HOUSECOST","REAL","IDX2015","A","2010",85.6951904272467,
"AUT","HOUSECOST","REAL","IDX2015","A","2011",88.2602417802172,
"AUT","HOUSECOST","REAL","IDX2015","A","2012",92.5399913802443,
"AUT","HOUSECOST","REAL","IDX2015","A","2013",95.3322125342485,
"AUT","HOUSECOST","REAL","IDX2015","A","2014",96.7220189863347,
"AUT","HOUSECOST","REAL","IDX2015","A","2015",100,
"AUT","HOUSECOST","REAL","IDX2015","A","2016",106.986570344125,
"AUT","HOUSECOST","REAL","IDX2015","A","2017",110.683322604077,
"AUT","HOUSECOST","REAL","IDX2015","A","2018",113.576008817523,
"AUT","HOUSECOST","REAL","IDX2015","A","2019",118.137293878932,
"AUT","HOUSECOST","REAL","IDX2015","A","2020",125.504022206005,
"AUT","HOUSECOST","RENT","IDX2015","A","1966",6.67705693946615,
"AUT","HOUSECOST","RENT","IDX2015","A","1967",7.07486512479098,
"AUT","HOUSECOST","RENT","IDX2015","A","1968",7.57059493197715,
"AUT","HOUSECOST","RENT","IDX2015","A","1969",8.1230753851017,
"AUT","HOUSECOST","RENT","IDX2015","A","1970",9.04276350199559,
"AUT","HOUSECOST","RENT","IDX2015","A","1971",10.2022482155196,
"AUT","HOUSECOST","RENT","IDX2015","A","1972",11.2382178923437,
"AUT","HOUSECOST","RENT","IDX2015","A","1973",12.5412488811004,
"AUT","HOUSECOST","RENT","IDX2015","A","1974",13.1888690479556,
"AUT","HOUSECOST","RENT","IDX2015","A","1975",14.5792490953968,
"AUT","HOUSECOST","RENT","IDX2015","A","1976",17.1491460321163,
"AUT","HOUSECOST","RENT","IDX2015","A","1977",18.9640429733743,
"AUT","HOUSECOST","RENT","IDX2015","A","1978",19.9877725353227,
"AUT","HOUSECOST","RENT","IDX2015","A","1979",20.7016027263277,
"AUT","HOUSECOST","RENT","IDX2015","A","1980",21.393178589023,
"AUT","HOUSECOST","RENT","IDX2015","A","1981",22.6895318734543,
"AUT","HOUSECOST","RENT","IDX2015","A","1982",25.2928103026383,
"AUT","HOUSECOST","RENT","IDX2015","A","1983",28.9081311396744,
"AUT","HOUSECOST","RENT","IDX2015","A","1984",31.1052598765176,
"AUT","HOUSECOST","RENT","IDX2015","A","1985",33.2845814018264,
"AUT","HOUSECOST","RENT","IDX2015","A","1986",34.5926148111918,
"AUT","HOUSECOST","RENT","IDX2015","A","1987",35.7738022980787,
"AUT","HOUSECOST","RENT","IDX2015","A","1988",36.5488330634623,
"AUT","HOUSECOST","RENT","IDX2015","A","1989",37.516369157749,
"AUT","HOUSECOST","RENT","IDX2015","A","1990",39.0820096555547,
"AUT","HOUSECOST","RENT","IDX2015","A","1991",40.9731261482881,
"AUT","HOUSECOST","RENT","IDX2015","A","1992",43.6281485853044,
