"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","SELFEMP","MEN","PC_EMP","A","1991",17.05383,
"AUS","SELFEMP","MEN","PC_EMP","A","1992",17.29272,
"AUS","SELFEMP","MEN","PC_EMP","A","1993",17.70463,
"AUS","SELFEMP","MEN","PC_EMP","A","1994",17.12308,
"AUS","SELFEMP","MEN","PC_EMP","A","1995",16.86881,
"AUS","SELFEMP","MEN","PC_EMP","A","1996",16.49697,
"AUS","SELFEMP","MEN","PC_EMP","A","1997",16.1936,
"AUS","SELFEMP","MEN","PC_EMP","A","1998",15.99786,
"AUS","SELFEMP","MEN","PC_EMP","A","1999",16.06421,
"AUS","SELFEMP","MEN","PC_EMP","A","2000",15.98671,
"AUS","SELFEMP","MEN","PC_EMP","A","2001",15.99328,
"AUS","SELFEMP","MEN","PC_EMP","A","2002",16.13657,
"AUS","SELFEMP","MEN","PC_EMP","A","2003",15.8563,
"AUS","SELFEMP","MEN","PC_EMP","A","2004",15.36584,
"AUS","SELFEMP","MEN","PC_EMP","A","2005",15.02158,
"AUS","SELFEMP","MEN","PC_EMP","A","2006",14.57554,
"AUS","SELFEMP","MEN","PC_EMP","A","2007",14.08298,
"AUS","SELFEMP","MEN","PC_EMP","A","2008",13.71566,
"AUS","SELFEMP","MEN","PC_EMP","A","2009",13.91933,
"AUS","SELFEMP","MEN","PC_EMP","A","2010",13.77405,
"AUS","SELFEMP","MEN","PC_EMP","A","2011",13.2206,
"AUS","SELFEMP","MEN","PC_EMP","A","2012",12.21689,
"AUS","SELFEMP","MEN","PC_EMP","A","2013",11.97545,
"AUS","SELFEMP","MEN","PC_EMP","A","2014",12.05244,
"AUS","SELFEMP","MEN","PC_EMP","A","2015",12.13235,
"AUS","SELFEMP","MEN","PC_EMP","A","2016",11.719,
"AUS","SELFEMP","MEN","PC_EMP","A","2017",11.61789,
"AUS","SELFEMP","MEN","PC_EMP","A","2018",11.37172,
"AUS","SELFEMP","MEN","PC_EMP","A","2019",11.33459,
"AUS","SELFEMP","MEN","PC_EMP","A","2020",10.82319,
"AUS","SELFEMP","TOT","PC_EMP","A","1991",14.94006,
"AUS","SELFEMP","TOT","PC_EMP","A","1992",15.03843,
"AUS","SELFEMP","TOT","PC_EMP","A","1993",15.35481,
"AUS","SELFEMP","TOT","PC_EMP","A","1994",14.87991,
"AUS","SELFEMP","TOT","PC_EMP","A","1995",14.55845,
"AUS","SELFEMP","TOT","PC_EMP","A","1996",14.23103,
"AUS","SELFEMP","TOT","PC_EMP","A","1997",14.17805,
"AUS","SELFEMP","TOT","PC_EMP","A","1998",13.68025,
"AUS","SELFEMP","TOT","PC_EMP","A","1999",13.66896,
"AUS","SELFEMP","TOT","PC_EMP","A","2000",13.52428,
"AUS","SELFEMP","TOT","PC_EMP","A","2001",13.36005,
"AUS","SELFEMP","TOT","PC_EMP","A","2002",13.49648,
"AUS","SELFEMP","TOT","PC_EMP","A","2003",13.12908,
"AUS","SELFEMP","TOT","PC_EMP","A","2004",12.79168,
"AUS","SELFEMP","TOT","PC_EMP","A","2005",12.59696,
"AUS","SELFEMP","TOT","PC_EMP","A","2006",12.08922,
"AUS","SELFEMP","TOT","PC_EMP","A","2007",11.68754,
"AUS","SELFEMP","TOT","PC_EMP","A","2008",11.47018,
"AUS","SELFEMP","TOT","PC_EMP","A","2009",11.52073,
"AUS","SELFEMP","TOT","PC_EMP","A","2010",11.51699,
"AUS","SELFEMP","TOT","PC_EMP","A","2011",11.0754,
"AUS","SELFEMP","TOT","PC_EMP","A","2012",10.38731,
"AUS","SELFEMP","TOT","PC_EMP","A","2013",10.10903,
"AUS","SELFEMP","TOT","PC_EMP","A","2014",10.19518,
"AUS","SELFEMP","TOT","PC_EMP","A","2015",10.30955,
"AUS","SELFEMP","TOT","PC_EMP","A","2016",10.07076,
"AUS","SELFEMP","TOT","PC_EMP","A","2017",9.948956,
"AUS","SELFEMP","TOT","PC_EMP","A","2018",9.648202,
"AUS","SELFEMP","TOT","PC_EMP","A","2019",9.673334,
"AUS","SELFEMP","TOT","PC_EMP","A","2020",9.419985,
"AUS","SELFEMP","WOMEN","PC_EMP","A","1991",12.02009,
"AUS","SELFEMP","WOMEN","PC_EMP","A","1992",11.96801,
"AUS","SELFEMP","WOMEN","PC_EMP","A","1993",12.17122,
"AUS","SELFEMP","WOMEN","PC_EMP","A","1994",11.86049,
"AUS","SELFEMP","WOMEN","PC_EMP","A","1995",11.49941,
"AUS","SELFEMP","WOMEN","PC_EMP","A","1996",11.24875,
"AUS","SELFEMP","WOMEN","PC_EMP","A","1997",11.54103,
"AUS","SELFEMP","WOMEN","PC_EMP","A","1998",10.66969,
"AUS","SELFEMP","WOMEN","PC_EMP","A","1999",10.57126,
"AUS","SELFEMP","WOMEN","PC_EMP","A","2000",10.39966,
"AUS","SELFEMP","WOMEN","PC_EMP","A","2001",10.06839,
"AUS","SELFEMP","WOMEN","PC_EMP","A","2002",10.20235,
"AUS","SELFEMP","WOMEN","PC_EMP","A","2003",9.760705,
"AUS","SELFEMP","WOMEN","PC_EMP","A","2004",9.592361,
"AUS","SELFEMP","WOMEN","PC_EMP","A","2005",9.622665,
"AUS","SELFEMP","WOMEN","PC_EMP","A","2006",9.061043,
"AUS","SELFEMP","WOMEN","PC_EMP","A","2007",8.767029,
"AUS","SELFEMP","WOMEN","PC_EMP","A","2008",8.748025,
"AUS","SELFEMP","WOMEN","PC_EMP","A","2009",8.658227,
"AUS","SELFEMP","WOMEN","PC_EMP","A","2010",8.799305,
"AUS","SELFEMP","WOMEN","PC_EMP","A","2011",8.509249,
"AUS","SELFEMP","WOMEN","PC_EMP","A","2012",8.21339,
"AUS","SELFEMP","WOMEN","PC_EMP","A","2013",7.907207,
"AUS","SELFEMP","WOMEN","PC_EMP","A","2014",8.014745,
"AUS","SELFEMP","WOMEN","PC_EMP","A","2015",8.189193,
"AUS","SELFEMP","WOMEN","PC_EMP","A","2016",8.17581,
"AUS","SELFEMP","WOMEN","PC_EMP","A","2017",8.045096,
"AUS","SELFEMP","WOMEN","PC_EMP","A","2018",7.697906,
"AUS","SELFEMP","WOMEN","PC_EMP","A","2019",7.806888,
"AUS","SELFEMP","WOMEN","PC_EMP","A","2020",7.851661,
"AUT","SELFEMP","MEN","PC_EMP","A","1999",13.93501,
"AUT","SELFEMP","MEN","PC_EMP","A","2000",13.81635,
"AUT","SELFEMP","MEN","PC_EMP","A","2001",14.31972,
"AUT","SELFEMP","MEN","PC_EMP","A","2002",14.10843,
"AUT","SELFEMP","MEN","PC_EMP","A","2003",14.16787,"B"
"AUT","SELFEMP","MEN","PC_EMP","A","2004",14.3,"B"
"AUT","SELFEMP","MEN","PC_EMP","A","2005",15.07624,
"AUT","SELFEMP","MEN","PC_EMP","A","2006",15.15006,"B"
"AUT","SELFEMP","MEN","PC_EMP","A","2007",15.54238,
"AUT","SELFEMP","MEN","PC_EMP","A","2008",15.6111,
"AUT","SELFEMP","MEN","PC_EMP","A","2009",15.79484,
"AUT","SELFEMP","MEN","PC_EMP","A","2010",16.07928,
"AUT","SELFEMP","MEN","PC_EMP","A","2011",15.54692,
"AUT","SELFEMP","MEN","PC_EMP","A","2012",15.35583,
"AUT","SELFEMP","MEN","PC_EMP","A","2013",15.54215,
"AUT","SELFEMP","MEN","PC_EMP","A","2014",15.75372,
"AUT","SELFEMP","MEN","PC_EMP","A","2015",15.32502,
"AUT","SELFEMP","MEN","PC_EMP","A","2016",15.09913,
"AUT","SELFEMP","MEN","PC_EMP","A","2017",14.62728,
"AUT","SELFEMP","MEN","PC_EMP","A","2018",14.28105,
"AUT","SELFEMP","MEN","PC_EMP","A","2019",14.52614,
"AUT","SELFEMP","MEN","PC_EMP","A","2020",14.55356,"B"
"AUT","SELFEMP","TOT","PC_EMP","A","1999",13.36103,
"AUT","SELFEMP","TOT","PC_EMP","A","2000",13.08941,
"AUT","SELFEMP","TOT","PC_EMP","A","2001",13.39199,
"AUT","SELFEMP","TOT","PC_EMP","A","2002",13.06228,
"AUT","SELFEMP","TOT","PC_EMP","A","2003",12.90172,"B"
"AUT","SELFEMP","TOT","PC_EMP","A","2004",12.20458,"B"
"AUT","SELFEMP","TOT","PC_EMP","A","2005",12.95289,
"AUT","SELFEMP","TOT","PC_EMP","A","2006",13.04831,"B"
"AUT","SELFEMP","TOT","PC_EMP","A","2007",13.68841,
"AUT","SELFEMP","TOT","PC_EMP","A","2008",13.54281,
"AUT","SELFEMP","TOT","PC_EMP","A","2009",13.63979,
"AUT","SELFEMP","TOT","PC_EMP","A","2010",13.81259,
"AUT","SELFEMP","TOT","PC_EMP","A","2011",13.27724,
"AUT","SELFEMP","TOT","PC_EMP","A","2012",13.07352,
"AUT","SELFEMP","TOT","PC_EMP","A","2013",13.20181,
"AUT","SELFEMP","TOT","PC_EMP","A","2014",13.28819,
"AUT","SELFEMP","TOT","PC_EMP","A","2015",12.99757,
"AUT","SELFEMP","TOT","PC_EMP","A","2016",12.72104,
"AUT","SELFEMP","TOT","PC_EMP","A","2017",12.37823,
"AUT","SELFEMP","TOT","PC_EMP","A","2018",12.00567,
"AUT","SELFEMP","TOT","PC_EMP","A","2019",12.16171,
"AUT","SELFEMP","TOT","PC_EMP","A","2020",12.21432,"B"
"AUT","SELFEMP","WOMEN","PC_EMP","A","1999",12.61553,
"AUT","SELFEMP","WOMEN","PC_EMP","A","2000",12.14746,
"AUT","SELFEMP","WOMEN","PC_EMP","A","2001",12.22544,
"AUT","SELFEMP","WOMEN","PC_EMP","A","2002",11.7717,
"AUT","SELFEMP","WOMEN","PC_EMP","A","2003",11.34897,"B"
"AUT","SELFEMP","WOMEN","PC_EMP","A","2004",9.649227,"B"
"AUT","SELFEMP","WOMEN","PC_EMP","A","2005",10.40041,
"AUT","SELFEMP","WOMEN","PC_EMP","A","2006",10.53146,"B"
"AUT","SELFEMP","WOMEN","PC_EMP","A","2007",11.46689,
"AUT","SELFEMP","WOMEN","PC_EMP","A","2008",11.10201,
"AUT","SELFEMP","WOMEN","PC_EMP","A","2009",11.15123,
"AUT","SELFEMP","WOMEN","PC_EMP","A","2010",11.20833,
"AUT","SELFEMP","WOMEN","PC_EMP","A","2011",10.67668,
"AUT","SELFEMP","WOMEN","PC_EMP","A","2012",10.48285,
"AUT","SELFEMP","WOMEN","PC_EMP","A","2013",10.55045,
"AUT","SELFEMP","WOMEN","PC_EMP","A","2014",10.52014,
"AUT","SELFEMP","WOMEN","PC_EMP","A","2015",10.387,
"AUT","SELFEMP","WOMEN","PC_EMP","A","2016",10.04394,
"AUT","SELFEMP","WOMEN","PC_EMP","A","2017",9.849184,
"AUT","SELFEMP","WOMEN","PC_EMP","A","2018",9.4255,
"AUT","SELFEMP","WOMEN","PC_EMP","A","2019",9.482062,
"AUT","SELFEMP","WOMEN","PC_EMP","A","2020",9.577221,"B"
"BEL","SELFEMP","MEN","PC_EMP","A","1960",24.14226,
"BEL","SELFEMP","MEN","PC_EMP","A","1961",23.4609,
"BEL","SELFEMP","MEN","PC_EMP","A","1962",22.95688,
"BEL","SELFEMP","MEN","PC_EMP","A","1963",22.17693,
"BEL","SELFEMP","MEN","PC_EMP","A","1964",21.25,
"BEL","SELFEMP","MEN","PC_EMP","A","1965",20.76305,
"BEL","SELFEMP","MEN","PC_EMP","A","1966",20.5314,
"BEL","SELFEMP","MEN","PC_EMP","A","1967",20.62525,
"BEL","SELFEMP","MEN","PC_EMP","A","1968",20.60384,
"BEL","SELFEMP","MEN","PC_EMP","A","1969",20.12882,
"BEL","SELFEMP","MEN","PC_EMP","A","1970",17.78329,
"BEL","SELFEMP","MEN","PC_EMP","A","1971",17.16756,
"BEL","SELFEMP","MEN","PC_EMP","A","1972",16.81894,
"BEL","SELFEMP","MEN","PC_EMP","A","1973",16.35012,
"BEL","SELFEMP","MEN","PC_EMP","A","1974",15.95918,
"BEL","SELFEMP","MEN","PC_EMP","A","1975",16.0166,
"BEL","SELFEMP","MEN","PC_EMP","A","1976",15.95477,
"BEL","SELFEMP","MEN","PC_EMP","A","1977",15.97808,
"BEL","SELFEMP","MEN","PC_EMP","A","1978",16.07294,
"BEL","SELFEMP","MEN","PC_EMP","A","1979",16.05408,
"BEL","SELFEMP","MEN","PC_EMP","A","1980",16.07143,
"BEL","SELFEMP","MEN","PC_EMP","A","1981",16.60096,
"BEL","SELFEMP","MEN","PC_EMP","A","1982",17.03936,
"BEL","SELFEMP","MEN","PC_EMP","A","1983",17.51592,
"BEL","SELFEMP","MEN","PC_EMP","A","1984",17.89812,
"BEL","SELFEMP","MEN","PC_EMP","A","1985",18.00643,
"BEL","SELFEMP","MEN","PC_EMP","A","1986",18.13161,
"BEL","SELFEMP","MEN","PC_EMP","A","1987",18.37112,
"BEL","SELFEMP","MEN","PC_EMP","A","1988",18.55099,
"BEL","SELFEMP","MEN","PC_EMP","A","1989",18.48816,
"BEL","SELFEMP","MEN","PC_EMP","A","1990",18.53526,
"BEL","SELFEMP","MEN","PC_EMP","A","1991",18.7585,
"BEL","SELFEMP","MEN","PC_EMP","A","1992",18.91534,
"BEL","SELFEMP","MEN","PC_EMP","A","1993",19.43545,
"BEL","SELFEMP","MEN","PC_EMP","A","1994",19.64062,
"BEL","SELFEMP","MEN","PC_EMP","A","1995",19.6637,
"BEL","SELFEMP","MEN","PC_EMP","A","1996",19.90273,
"BEL","SELFEMP","MEN","PC_EMP","A","1997",19.86298,
"BEL","SELFEMP","MEN","PC_EMP","A","1998",19.63055,"B"
"BEL","SELFEMP","MEN","PC_EMP","A","1999",17.78718,
"BEL","SELFEMP","MEN","PC_EMP","A","2000",17.47569,"B"
"BEL","SELFEMP","MEN","PC_EMP","A","2001",16.9662,
"BEL","SELFEMP","MEN","PC_EMP","A","2002",17.24326,
"BEL","SELFEMP","MEN","PC_EMP","A","2003",16.74508,
"BEL","SELFEMP","MEN","PC_EMP","A","2004",17.15357,"B"
"BEL","SELFEMP","MEN","PC_EMP","A","2005",17.53043,
"BEL","SELFEMP","MEN","PC_EMP","A","2006",17.62904,
"BEL","SELFEMP","MEN","PC_EMP","A","2007",17.4305,
"BEL","SELFEMP","MEN","PC_EMP","A","2008",17.01362,
"BEL","SELFEMP","MEN","PC_EMP","A","2009",17.67981,
"BEL","SELFEMP","MEN","PC_EMP","A","2010",17.30834,"B"
"BEL","SELFEMP","MEN","PC_EMP","A","2011",17.47903,
"BEL","SELFEMP","MEN","PC_EMP","A","2012",17.56232,
"BEL","SELFEMP","MEN","PC_EMP","A","2013",18.78902,
"BEL","SELFEMP","MEN","PC_EMP","A","2014",17.86228,
"BEL","SELFEMP","MEN","PC_EMP","A","2015",18.74872,
"BEL","SELFEMP","MEN","PC_EMP","A","2016",18.44934,"B"
"BEL","SELFEMP","MEN","PC_EMP","A","2017",17.39893,
"BEL","SELFEMP","MEN","PC_EMP","A","2018",16.92148,
"BEL","SELFEMP","MEN","PC_EMP","A","2019",17.32343,
"BEL","SELFEMP","MEN","PC_EMP","A","2020",18.04491,"B"
"BEL","SELFEMP","TOT","PC_EMP","A","1956",24.69755,
"BEL","SELFEMP","TOT","PC_EMP","A","1957",23.86098,
"BEL","SELFEMP","TOT","PC_EMP","A","1958",24.0566,
"BEL","SELFEMP","TOT","PC_EMP","A","1959",23.75149,
"BEL","SELFEMP","TOT","PC_EMP","A","1960",26.16768,
"BEL","SELFEMP","TOT","PC_EMP","A","1961",25.48118,
"BEL","SELFEMP","TOT","PC_EMP","A","1962",24.87267,
"BEL","SELFEMP","TOT","PC_EMP","A","1963",24.01685,
"BEL","SELFEMP","TOT","PC_EMP","A","1964",22.91493,
"BEL","SELFEMP","TOT","PC_EMP","A","1965",22.23143,
"BEL","SELFEMP","TOT","PC_EMP","A","1966",21.92572,
"BEL","SELFEMP","TOT","PC_EMP","A","1967",21.97347,
"BEL","SELFEMP","TOT","PC_EMP","A","1968",21.90871,
"BEL","SELFEMP","TOT","PC_EMP","A","1969",21.3413,
"BEL","SELFEMP","TOT","PC_EMP","A","1970",18.84018,
"BEL","SELFEMP","TOT","PC_EMP","A","1971",18.12672,
"BEL","SELFEMP","TOT","PC_EMP","A","1972",17.6698,
"BEL","SELFEMP","TOT","PC_EMP","A","1973",17.2046,
"BEL","SELFEMP","TOT","PC_EMP","A","1974",16.71602,
"BEL","SELFEMP","TOT","PC_EMP","A","1975",16.76222,
"BEL","SELFEMP","TOT","PC_EMP","A","1976",16.67124,
"BEL","SELFEMP","TOT","PC_EMP","A","1977",16.62531,
"BEL","SELFEMP","TOT","PC_EMP","A","1978",16.73098,
"BEL","SELFEMP","TOT","PC_EMP","A","1979",16.66667,
"BEL","SELFEMP","TOT","PC_EMP","A","1980",16.57096,
"BEL","SELFEMP","TOT","PC_EMP","A","1981",16.98745,
"BEL","SELFEMP","TOT","PC_EMP","A","1982",17.33107,
"BEL","SELFEMP","TOT","PC_EMP","A","1983",17.78983,
"BEL","SELFEMP","TOT","PC_EMP","A","1984",18.01544,
"BEL","SELFEMP","TOT","PC_EMP","A","1985",18.02673,
"BEL","SELFEMP","TOT","PC_EMP","A","1986",18.10223,
"BEL","SELFEMP","TOT","PC_EMP","A","1987",18.18437,
"BEL","SELFEMP","TOT","PC_EMP","A","1988",18.14404,
"BEL","SELFEMP","TOT","PC_EMP","A","1989",18.14714,
"BEL","SELFEMP","TOT","PC_EMP","A","1990",18.11594,
"BEL","SELFEMP","TOT","PC_EMP","A","1991",18.31325,
"BEL","SELFEMP","TOT","PC_EMP","A","1992",18.42254,
"BEL","SELFEMP","TOT","PC_EMP","A","1993",18.8967,
"BEL","SELFEMP","TOT","PC_EMP","A","1994",18.85001,
"BEL","SELFEMP","TOT","PC_EMP","A","1995",18.81023,
"BEL","SELFEMP","TOT","PC_EMP","A","1996",18.82507,
"BEL","SELFEMP","TOT","PC_EMP","A","1997",18.60348,
"BEL","SELFEMP","TOT","PC_EMP","A","1998",18.17657,"B"
"BEL","SELFEMP","TOT","PC_EMP","A","1999",16.48303,
"BEL","SELFEMP","TOT","PC_EMP","A","2000",15.81127,"B"
"BEL","SELFEMP","TOT","PC_EMP","A","2001",15.15269,
"BEL","SELFEMP","TOT","PC_EMP","A","2002",15.39378,
"BEL","SELFEMP","TOT","PC_EMP","A","2003",14.98019,
"BEL","SELFEMP","TOT","PC_EMP","A","2004",14.93555,"B"
"BEL","SELFEMP","TOT","PC_EMP","A","2005",15.22929,
"BEL","SELFEMP","TOT","PC_EMP","A","2006",15.07455,
"BEL","SELFEMP","TOT","PC_EMP","A","2007",14.82701,
"BEL","SELFEMP","TOT","PC_EMP","A","2008",14.22555,
"BEL","SELFEMP","TOT","PC_EMP","A","2009",14.79969,
"BEL","SELFEMP","TOT","PC_EMP","A","2010",14.36098,"B"
"BEL","SELFEMP","TOT","PC_EMP","A","2011",14.30108,
"BEL","SELFEMP","TOT","PC_EMP","A","2012",14.34548,
"BEL","SELFEMP","TOT","PC_EMP","A","2013",15.07902,
"BEL","SELFEMP","TOT","PC_EMP","A","2014",14.61302,
"BEL","SELFEMP","TOT","PC_EMP","A","2015",15.1781,
"BEL","SELFEMP","TOT","PC_EMP","A","2016",14.83672,"B"
"BEL","SELFEMP","TOT","PC_EMP","A","2017",14.29295,
"BEL","SELFEMP","TOT","PC_EMP","A","2018",14.029,
"BEL","SELFEMP","TOT","PC_EMP","A","2019",14.2342,
"BEL","SELFEMP","TOT","PC_EMP","A","2020",14.73291,"B"
"BEL","SELFEMP","WOMEN","PC_EMP","A","1960",30.7474,
"BEL","SELFEMP","WOMEN","PC_EMP","A","1961",29.99072,
"BEL","SELFEMP","WOMEN","PC_EMP","A","1962",29.11738,
"BEL","SELFEMP","WOMEN","PC_EMP","A","1963",28.00361,
"BEL","SELFEMP","WOMEN","PC_EMP","A","1964",26.66076,
"BEL","SELFEMP","WOMEN","PC_EMP","A","1965",25.55261,
"BEL","SELFEMP","WOMEN","PC_EMP","A","1966",25.02172,
"BEL","SELFEMP","WOMEN","PC_EMP","A","1967",24.93506,
"BEL","SELFEMP","WOMEN","PC_EMP","A","1968",24.65636,
"BEL","SELFEMP","WOMEN","PC_EMP","A","1969",23.85321,
"BEL","SELFEMP","WOMEN","PC_EMP","A","1970",20.99494,
"BEL","SELFEMP","WOMEN","PC_EMP","A","1971",20.06661,
"BEL","SELFEMP","WOMEN","PC_EMP","A","1972",19.43987,
"BEL","SELFEMP","WOMEN","PC_EMP","A","1973",18.80065,
"BEL","SELFEMP","WOMEN","PC_EMP","A","1974",18.18182,
"BEL","SELFEMP","WOMEN","PC_EMP","A","1975",18.27614,
"BEL","SELFEMP","WOMEN","PC_EMP","A","1976",18.03671,
"BEL","SELFEMP","WOMEN","PC_EMP","A","1977",17.92829,
"BEL","SELFEMP","WOMEN","PC_EMP","A","1978",17.87402,
"BEL","SELFEMP","WOMEN","PC_EMP","A","1979",17.86543,
"BEL","SELFEMP","WOMEN","PC_EMP","A","1980",17.47126,
"BEL","SELFEMP","WOMEN","PC_EMP","A","1981",17.66513,
"BEL","SELFEMP","WOMEN","PC_EMP","A","1982",17.9093,
"BEL","SELFEMP","WOMEN","PC_EMP","A","1983",18.17485,
"BEL","SELFEMP","WOMEN","PC_EMP","A","1984",18.22323,
"BEL","SELFEMP","WOMEN","PC_EMP","A","1985",18.13433,
"BEL","SELFEMP","WOMEN","PC_EMP","A","1986",18.05556,
"BEL","SELFEMP","WOMEN","PC_EMP","A","1987",17.89549,
"BEL","SELFEMP","WOMEN","PC_EMP","A","1988",17.60222,
"BEL","SELFEMP","WOMEN","PC_EMP","A","1989",17.63908,
"BEL","SELFEMP","WOMEN","PC_EMP","A","1990",17.5033,
"BEL","SELFEMP","WOMEN","PC_EMP","A","1991",17.67016,
"BEL","SELFEMP","WOMEN","PC_EMP","A","1992",17.71987,
"BEL","SELFEMP","WOMEN","PC_EMP","A","1993",18.10373,
"BEL","SELFEMP","WOMEN","PC_EMP","A","1994",17.71227,
"BEL","SELFEMP","WOMEN","PC_EMP","A","1995",17.61834,
"BEL","SELFEMP","WOMEN","PC_EMP","A","1996",17.35166,
"BEL","SELFEMP","WOMEN","PC_EMP","A","1997",16.90493,
"BEL","SELFEMP","WOMEN","PC_EMP","A","1998",16.24036,"B"
"BEL","SELFEMP","WOMEN","PC_EMP","A","1999",14.68787,
"BEL","SELFEMP","WOMEN","PC_EMP","A","2000",13.5253,"B"
"BEL","SELFEMP","WOMEN","PC_EMP","A","2001",12.66221,
"BEL","SELFEMP","WOMEN","PC_EMP","A","2002",12.89237,
"BEL","SELFEMP","WOMEN","PC_EMP","A","2003",12.64668,
"BEL","SELFEMP","WOMEN","PC_EMP","A","2004",12.00975,"B"
"BEL","SELFEMP","WOMEN","PC_EMP","A","2005",12.25961,
"BEL","SELFEMP","WOMEN","PC_EMP","A","2006",11.81152,
"BEL","SELFEMP","WOMEN","PC_EMP","A","2007",11.54318,
"BEL","SELFEMP","WOMEN","PC_EMP","A","2008",10.76731,
"BEL","SELFEMP","WOMEN","PC_EMP","A","2009",11.28492,
"BEL","SELFEMP","WOMEN","PC_EMP","A","2010",10.79311,"B"
"BEL","SELFEMP","WOMEN","PC_EMP","A","2011",10.4794,
"BEL","SELFEMP","WOMEN","PC_EMP","A","2012",10.49166,
"BEL","SELFEMP","WOMEN","PC_EMP","A","2013",10.70656,
"BEL","SELFEMP","WOMEN","PC_EMP","A","2014",10.85985,
"BEL","SELFEMP","WOMEN","PC_EMP","A","2015",11.07819,
"BEL","SELFEMP","WOMEN","PC_EMP","A","2016",10.63742,"B"
"BEL","SELFEMP","WOMEN","PC_EMP","A","2017",10.67423,
"BEL","SELFEMP","WOMEN","PC_EMP","A","2018",10.73552,
"BEL","SELFEMP","WOMEN","PC_EMP","A","2019",10.73131,
"BEL","SELFEMP","WOMEN","PC_EMP","A","2020",10.96392,"B"
"CAN","SELFEMP","MEN","PC_EMP","A","1956",25.24613,
"CAN","SELFEMP","MEN","PC_EMP","A","1957",24.50912,
"CAN","SELFEMP","MEN","PC_EMP","A","1958",23.48112,
"CAN","SELFEMP","MEN","PC_EMP","A","1959",22.48453,
"CAN","SELFEMP","MEN","PC_EMP","A","1960",22.20696,
"CAN","SELFEMP","MEN","PC_EMP","A","1961",22.25519,
"CAN","SELFEMP","MEN","PC_EMP","A","1962",21.41266,
"CAN","SELFEMP","MEN","PC_EMP","A","1963",20.62623,
"CAN","SELFEMP","MEN","PC_EMP","A","1964",20.07237,
"CAN","SELFEMP","MEN","PC_EMP","A","1965",18.44279,"B"
"CAN","SELFEMP","MEN","PC_EMP","A","1966",17.10553,
"CAN","SELFEMP","MEN","PC_EMP","A","1967",17.06208,
"CAN","SELFEMP","MEN","PC_EMP","A","1968",16.5362,
"CAN","SELFEMP","MEN","PC_EMP","A","1969",16.21415,
"CAN","SELFEMP","MEN","PC_EMP","A","1970",15.74144,
"CAN","SELFEMP","MEN","PC_EMP","A","1971",15.61269,
"CAN","SELFEMP","MEN","PC_EMP","A","1972",14.68864,
"CAN","SELFEMP","MEN","PC_EMP","A","1973",14.00141,
"CAN","SELFEMP","MEN","PC_EMP","A","1974",13.74787,
"CAN","SELFEMP","MEN","PC_EMP","A","1975",13.92512,"B"
"CAN","SELFEMP","MEN","PC_EMP","A","1976",10.66521,
"CAN","SELFEMP","MEN","PC_EMP","A","1977",10.35578,
"CAN","SELFEMP","MEN","PC_EMP","A","1978",10.41315,
"CAN","SELFEMP","MEN","PC_EMP","A","1979",10.33442,
"CAN","SELFEMP","MEN","PC_EMP","A","1980",9.915699,
"CAN","SELFEMP","MEN","PC_EMP","A","1981",9.990479,
"CAN","SELFEMP","MEN","PC_EMP","A","1982",10.76709,
"CAN","SELFEMP","MEN","PC_EMP","A","1983",11.16055,
"CAN","SELFEMP","MEN","PC_EMP","A","1984",11.13816,
"CAN","SELFEMP","MEN","PC_EMP","A","1985",11.80687,
"CAN","SELFEMP","MEN","PC_EMP","A","1986",11.1174,
"CAN","SELFEMP","MEN","PC_EMP","A","1987",10.84795,
"CAN","SELFEMP","MEN","PC_EMP","A","1988",10.72692,
"CAN","SELFEMP","MEN","PC_EMP","A","1989",10.63497,
"CAN","SELFEMP","MEN","PC_EMP","A","1990",10.81452,
"CAN","SELFEMP","MEN","PC_EMP","A","1991",11.43077,
"CAN","SELFEMP","MEN","PC_EMP","A","1992",11.62371,
"CAN","SELFEMP","MEN","PC_EMP","A","1993",12.05459,
"CAN","SELFEMP","MEN","PC_EMP","A","1994",12.00662,
"CAN","SELFEMP","MEN","PC_EMP","A","1995",11.7921,
"CAN","SELFEMP","MEN","PC_EMP","A","1996",12.2501,
"CAN","SELFEMP","MEN","PC_EMP","A","1997",12.44184,
"CAN","SELFEMP","MEN","PC_EMP","A","1998",12.89404,
"CAN","SELFEMP","MEN","PC_EMP","A","1999",12.50555,
"CAN","SELFEMP","MEN","PC_EMP","A","2000",11.77263,
"CAN","SELFEMP","MEN","PC_EMP","A","2001",11.19464,
"CAN","SELFEMP","MEN","PC_EMP","A","2002",10.88601,
"CAN","SELFEMP","MEN","PC_EMP","A","2003",11.04316,
"CAN","SELFEMP","MEN","PC_EMP","A","2004",10.80315,
"CAN","SELFEMP","MEN","PC_EMP","A","2005",10.57241,
"CAN","SELFEMP","MEN","PC_EMP","A","2006",10.29084,
"CAN","SELFEMP","MEN","PC_EMP","A","2007",10.43446,
"CAN","SELFEMP","MEN","PC_EMP","A","2008",10.35287,
"CAN","SELFEMP","MEN","PC_EMP","A","2009",10.5925,
"CAN","SELFEMP","MEN","PC_EMP","A","2010",10.31061,
"CAN","SELFEMP","MEN","PC_EMP","A","2011",9.984969,
"CAN","SELFEMP","MEN","PC_EMP","A","2012",9.747578,
